token,academic_career,term,class_nbr,module_code,course_title,class_group,module_credits,grading_basis,final_grade,earn_credit,requirement_designation,original_letter_grade,final_marks,grade_points,grade_points_per_unit
57399_63,UGRD,1410,1078,CS1020,English for Academic Purposes,)SL1,5,GRD,C+,Y,,C+,60.8,18,3.6
37627_64,UGRD,1220,1817,ME2142,Fundamentals of Physics II,L1,12,NON,A-,Y,,A-,74.8,18,1.5
51807_65,UGRD,1010,1828,MA1505,Quantitative Reasoning,L1,0,GRD,,,,,73,20,0
1010_66,GRAD,610,1787,DP1001,Mathematics I,T1,4,NON,B+,Y,,B+,68.8,0,0
50822_67,UGRD,620,1258,EL1101E,General Biology,L1,0,SNU,S,Y,,S,70.6,0,0
9460_68,UGRD,1730,1644,CS1102C,Making of Modern Europe,L1,4,GRD,B,Y,,B,89,16,4
59291_69,UGRD,1810,5729,LSM1104,Feedback Control Systems,L1,4,NON,A-,Y,,A-,0,0,0
10297_70,GRAD,1010,1129,CS1010S,Law Of Contract,E1,0,GRD,,,,,77.7,10,0
19643_71,GRAD,1610,1919,CN3421,Mathematical Statistics,TST3,0,GRD,B,Y,,B,70.5,18,0
19074_72,NGRD,1310,1074,CS2102,Mechanics Of Machines,LSL1,4,NOT,,,,,65,0,0
823_73,GRAD,1210,1161,SC1101E,Physics IE,LSL1,0,GRD,,,,,73,0,0
27500_74,UGRD,1720,1398,GET1020,International Economics I,L1,0,GRD,A-,Y,,A-,0,0,0
42358_75,GRAD,1530,1010,CH1101E,Management Science,L1,0,SNU,B,Y,,B,74.5,0,0
4611_76,UGRD,1010,1291,SC1101E,Physics IE,TW2,4,GRD,,,,,0,0,0
61257_77,UGRD,1520,1085,BSP2005,Introduction to Statistics,L1,4,GRD,AUD,Y,,AUD,0,0,0
4125_78,GRAD,720,1644,ES1531,Computer Graphics,LSL1,4,GRD,,,,,0,16,4
61360_79,GRAD,1720,1992,LSM1102,Discrete Structures,L2,4,GRD,,,,,0,14,3.5
23607_80,NGRD,1010,1004,NM2103,Gender Studies,LX1,12,GRD,A,Y,,A,0,0,0
22188_81,GRAD,1510,1648,HY1101E,Microeconomic Analysis II,T1,0,GRD,AUD,Y,,AUD,50,14,0
51056_82,UGRD,1520,1042,ST1131A,Operations Research I,L1,4,GRD,,,,,0,0,0
43143_83,GRAD,1710,1053,NM2101,Public Writing and Communication,L1,4,NON,B+,Y,,B+,0,14,3.5
20710_84,UGRD,820,1521,TG3001,Engineering Principles and Practice I,L1,0,GRD,B+,Y,,B+,0,14,0
36698_85,UGRD,1020,1380,FSP4003,Medicine,E1,0,NON,,,,,0,12,0
44501_86,UGRD,1020,1120,EC3332,An Introduction to Literary Studies,L3,0,GRD,,,,,0,0,0
37666_87,UGRD,1710,1588,GEK1505,Introductory Materials Science And Engineering,LSL1,0,NON,,,,,0,16,0
53721_88,UGRD,1620,1348,GEK1521,Professional Communication,TD1,0,GRD,A-,Y,,A-,0,20,0
6255_89,UGRD,610,1523,CS1020,English for Academic Purposes,L1,6,SNU,A-,Y,,A-,0,0,0
20197_90,UGRD,1730,1304,ACC1002X,Roots and Wings - Personal and Interpersonal Effectiveness 1.0,LSL1,0,GRD,A,Y,,A,0,0,0
60631_91,UGRD,920,1695,LAC1201,Social Psychology,LSL1,1,GRD,B,Y,,B,60.2,0,0
45838_92,UGRD,1520,1107,LSM1301,Introduction to Psychology,E1,4,GRD,B+,Y,,B+,0,0,0
32480_93,UGRD,1030,1049,GE2220,Instrumental Analysis II,TE3,3,GRD,B,Y,,B,68.5,20,6.66666667
41048_94,GRAD,720,1055,EG1108,Linear Algebra I,B4,4,SNU,B+,Y,,B+,80,0,0
50535_95,GRAD,920,1398,BSP2005,Introduction to Statistics,T2,2,GRD,,,,,0,0,0
50205_96,UGRD,1800,1383,LAG1201,Public Speaking and Critical Reasoning,L1,4,GRD,,,,,0,0,0
56090_97,GRAD,1010,1271,DSC2006,Managerial Economics,L1,4,NON,D+,Y,,D+,0,18,4.5
56130_98,GRAD,820,1228,ST3236,Research Methodology & Ethics,L2,5,GRD,B+,Y,,B+,0,0,0
18602_99,GRAD,1320,4253,CE2155,The Sociology of Food,LL4,4,NON,F,N,,F,72.9,0,0
59552_100,UGRD,1520,1174,PH1102E,"Legal Analysis, Research & Communication",E1,4,NON,,,,,64.3,0,0
27884_101,UGRD,1720,7806,BSP1703,Measurement (Building Works),LF1,4,GRD,IP,Y,,IP,67.2,13.5,3.375
62444_102,GRAD,1110,1348,CM2101,Chinese Language: Its Past and Present,T12,4,NON,S,Y,,S,63.3,0,0
23028_103,GRAD,1620,1766,CE2407,Global Environmental Issues,L1,4,GRD,C+,Y,,C+,62,0,0
3191_104,UGRD,610,15553,SC1101E,Physics IE,L1,16,GRD,S,Y,,S,81,8,0.5
1463_105,UGRD,720,1800,MA1505,Quantitative Reasoning,LSL1,2,GRD,A-,Y,,A-,0,0,0
45173_106,UGRD,1420,4253,CM1121,Database Systems,L1,0,GRD,DT,Y,,DT,67.3,10,0
5039_107,UGRD,1620,1016,ST2334,Foundations for Econometrics,L6,0,GRD,B,Y,,B,90.2,14,0
50495_108,UGRD,620,1578,MA1505,Quantitative Reasoning,L1,4,GRD,B+,Y,,B+,70.7,0,0
20668_109,GRAD,930,1015,EC3341,Korean 2,L1,4,NON,,,,,0,0,0
2931_110,UGRD,510,1254,SC1101E,Physics IE,LE1,4,GRD,B,Y,,B,0,6,1.5
49955_111,UGRD,510,1012,GEK1012,Environmental Science for Building,SF1,0,GRD,,,,,62,0,0
55373_112,UGRD,1630,1189,CM1501,Critical Thinking And Writing,L1,4,GRD,B+,Y,,B+,0,0,0
57364_113,UGRD,610,1003,EC3102,Manufacturing Processes,L1,0,GRD,A-,Y,,A-,83.1,0,0
52478_114,GRAD,1310,2041,CS2105,Research and Statistical Methods I,L1,4,NON,B,Y,,B,0,0,0
22910_115,UGRD,1510,1039,CE2155,The Sociology of Food,L1,4,CSU,B,Y,,B,0,0,0
32333_116,GRAD,1010,1054,FSP4003,Medicine,E1,4,NON,B-,Y,,B-,72.7,0,0
23528_117,UGRD,1210,1246,PY1105,Weather and Climate,TD5,0,CSU,B,Y,,B,67,0,0
13016_118,UGRD,1310,1801,LSM2101,Statics And Mechanics Of Materials,L1,4,GRD,,,,,72.1,14,3.5
45673_119,UGRD,1620,1049,ME4101A,Industrial Attachment,~DO2,4,NON,B+,Y,,B+,73,14,3.5
2149_120,UGRD,720,1362,ME3162,Data Structures and Algorithms,L1,4,NON,B,Y,,B,0,14,3.5
2233_121,GRAD,1320,1439,CS1010E,Principles of Marketing,L1,0,GRD,,,,,80,0,0
14851_122,UGRD,1710,1107,CE3121,Human Anatomy,L1,5,GRD,A-,Y,,A-,0,0,0
3713_123,UGRD,1120,2078,NM2220,Principles Of Property Law,LSL1,4,GRD,B+,Y,,B+,66.9,16,4
61216_124,UGRD,510,1012,CN2121,Inorganic Chemistry 1,TA12,0,GRD,A+,Y,,A+,70.7,0,0
20966_125,UGRD,1420,5121,EC2101,The Nature of Language,T6,0,GRD,,,,,81.3,16,0
47890_126,UGRD,1320,1221,DSC2008,Natural Heritage of Singapore,SF2,4,NON,B+,Y,,B+,0,14,3.5
49028_127,GRAD,1110,1893,MA1101R,Making Sense of Society,L1,0,GRD,S,Y,,S,64.3,16,0
32859_128,UGRD,1610,1781,CM1131,Malay 1,T2,3,NON,A,Y,,A,74,16,5.33333333
52269_129,GRAD,1210,1251,IS1105,Visualisation in Design and Technology,L1,1,NON,CS,Y,,CS,0,16,16
2257_130,UGRD,420,1004,CE3132,Innovativeness In Engineering Design,L1,0,NON,B+,Y,,B+,0,0,0
55986_131,UGRD,1620,1370,MA1421,Fundamentals of Physics I,L2,0,GRD,B+,Y,,B+,70,0,0
41432_132,UGRD,710,1620,EG1108,Linear Algebra I,LSL1,4,GRD,B-,Y,,B-,54.1,16,4
38375_133,NGRD,1720,1439,CFG1010,Engineering Professionalism,LSL1,4,GRD,A+,Y,,A+,61,0,0
25208_134,UGRD,1710,1004,PL2131,Molecular Genetics,L1,4,GRD,,,,,81.2,14,3.5
42117_135,GRAD,1720,1406,LSM2103,Introduction to Politics,LSL1,2,GRD,B-,Y,,B-,0,20,10
41060_136,UGRD,920,1666,LSM2103,Introduction to Politics,L1,8,NON,B+,Y,,B+,0,32,4
29482_137,UGRD,1520,1051,ST2132,Econometrics II,LSL1,4,NON,A-,Y,,A-,75.3,12,3
45192_138,UGRD,910,1074,PA1113,History & Theory Of Modern Architecture,L1,0,GRD,,,,,75.1,0,0
43132_139,UMED,1710,1058,DSC2006,Managerial Economics,L1,4,GRD,,,,,0,0,0
28426_140,UGRD,1420,1094,EE2004,Experiments in Chemistry 1,L8,3,GRD,A-,Y,,A-,84.8,16,5.33333333
62178_141,UGRD,710,1305,ME2114,Law Of Torts,TT02,4,GRD,A-,Y,,A-,63,18,4.5
2949_142,GRAD,1510,3142,BN3301,Ordinary Differential Equations,E1,4,GRD,B,Y,,B,73.8,0,0
39429_143,UGRD,1420,1216,MA1505,Quantitative Reasoning,E1,4,SNU,S,Y,,S,0,16,4
148_144,UGRD,1220,1126,PS2237,Emerging Technologies in Electrical Engineering,TE3,4,NON,,,,,79.9,16,4
41723_145,UGRD,630,1787,LSM3211,Introductory Mathematics,S2,4,NON,,,,,78.9,0,0
32708_146,GRAD,1810,1257,SC2205,Asian Markets And Marketing Management,T3,0,GRD,B,Y,,B,69,18,0
37227_147,GRAD,1530,1060,CN2121,Inorganic Chemistry 1,L2,4,GRD,B,Y,,B,61.1,0,0
45550_148,GRAD,1110,1052,CS2100,The Evolution of a Global City-State,T4,4,GRD,A-,Y,,A-,71,0,0
25525_149,UGRD,1110,1071,SSA1201,Macroeconomic Analysis I,L1,0,GRD,,,,,0,0,0
18463_150,GRAD,1610,1510,CFG1001,Einstein's Universe & Quantum Weirdness,TB05,4,GRD,B-,Y,,B-,47.6,0,0
32628_151,UGRD,1100,1249,NM2104,Fundamentals of Real Estate Finance,LSL1,4,NON,B-,Y,,B-,0,14,3.5
14785_152,GRAD,1220,1113,ME2151,Probability and Statistics,L1,1,NON,,,,,0,0,0
4529_153,UGRD,1000,2190,ST2334,Foundations for Econometrics,L2,4,GRD,,,,,82.6,60,15
15228_154,UGRD,1010,1053,SC1101E,Physics IE,T1,4,GRD,IP,Y,,IP,48.3,16,4
35759_155,GRAD,1520,1537,MKT1003X,Biochemistry of Biomolecules,T3,0,GRD,B-,Y,,B-,72,0,0
31391_156,GRAD,1323,2892,EG2401,Principles of Economics,L2,0,GRD,,,,,68.6,16,0
13479_157,GRAD,1120,1686,MA1506,Mathematics II,L1,1,GRD,,,,,0,0,0
43700_158,UGRD,1130,5729,MD1140,Bridging East and West: Exploring Chinese Communication,L1,4,NON,A-,Y,,A-,63,12,3
48722_159,UGRD,1620,1114,MA1506,Mathematics II,L1,4,NON,,,,,88.8,7.5,1.875
47388_160,GRAD,1130,1078,MA1506,Mathematics II,L1,0,GRD,A-,Y,,A-,62.6,0,0
14826_161,UGRD,810,1353,AY1130,Fundamental Techniques in Microbiology,SC2,4,SNU,,,,,77,16,4
56889_162,UGRD,1220,1229,ST2137,Sociology of Deviance,L1,4,NON,C+,Y,,C+,0,0,0
36518_163,UGRD,820,8456,EC2104,Chemistry for Life Sciences,L1,4,GRD,,,,,0,10,2.5
40294_164,UGRD,1610,1811,CM2102,Basic Pharmacology,D1,4,GRD,S,Y,,S,88,0,0
28955_165,UGRD,1210,1237,MD2140,Engineering Calculus,E1,0,GRD,B+,Y,C1,B+,70.7,12,0
49690_166,UGRD,940,1227,GEK1505,Introductory Materials Science And Engineering,L1,4,NON,,,,,88,18,4.5
33261_167,UGRD,1520,1698,ME2112,Clean Energy and Storage,TA6,4,NON,B-,Y,,B-,52.4,16,4
8820_168,UMED,1110,1062,FAS1101,Financial Economics I,L1,3,NON,B-,Y,,B-,0,0,0
40709_169,UGRD,640,1144,GEK1521,Professional Communication,L1,0,GRD,C,Y,,C,60.6,60,0
21295_170,UGRD,620,1437,LSM2103,Introduction to Politics,BSB1,0,GRD,,,,,0,0,0
62173_171,GRAD,1720,1109,ST1131,Calculus,L1,8,CSU,,,,,0,0,0
49602_172,NGRD,920,1881,NM1101E,Asking Questions,T1,4,SNU,,,,,0,0,0
12567_173,GRAD,810,2044,EC1101E,Changing Landscapes of Singapore,L1,0,GRD,B,Y,,B,71.2,0,0
15347_174,UGRD,1720,1449,SN1101E,Government and Politics of Singapore,BF2,4,GRD,C+,Y,,C+,0,14,3.5
40338_175,UGRD,1510,10592,HR2002,HeadStart Module (A Career Development Programme),LB1,0,CSU,A-,Y,,A-,82.6,20,0
34129_176,UGRD,1110,1658,PR1102,DCP Project,LSL1,3,GRD,B+,Y,,B+,0,0,0
55206_177,UGRD,1310,1120,LAJ1201,DOCTORAL SEMINARS,T1,4,CSU,B+,Y,,B+,0,0,0
14099_178,UGRD,720,1326,DP1001,Mathematics I,L1,5,GRD,,,,,0,14,2.8
56787_179,UGRD,1310,1187,CS1020,English for Academic Purposes,TW1,0,GRD,A,Y,,A,0,0,0
9644_180,UGRD,1610,4321,LAC2201,Reading Visual Images,LSL1,4,NON,S,Y,,S,55,0,0
53752_181,GRAD,1610,1079,CE2409,Electronics,L1,0,CSU,C,Y,,C,54.8,14,0
27335_182,UGRD,1810,1718,MKT1003,Management And Organisation,BB07,4,GRD,A+,Y,CA,A+,0,0,0
6582_183,UGRD,1310,1367,EC2101,The Nature of Language,TT02,4,GRD,A-,Y,,A-,80.3,14,3.5
8539_184,UGRD,1120,8303,ST1232,Microeconomic Analysis I,L1,0,GRD,A,Y,,A,73.5,18,0
11455_185,GRAD,1320,1383,MKT1003,Management And Organisation,L1,4,NON,D+,Y,,D+,0,14,3.5
16773_186,NGRD,1710,1818,EE3331C,Thermodynamics and Statistical Mechanics,L2,0,NON,,,,,71,0,0
34596_187,UGRD,910,1739,GE2218,Architectural Construction,TD3,4,SNU,IP,Y,,IP,77.6,0,0
9768_188,UGRD,1410,1983,ACC1006,Personal Development & Career Management,LSL1,0,GRD,B+,Y,,B+,0,16,0
57037_189,GRAD,1320,1286,MA1505,Quantitative Reasoning,TD1,4,GRD,,,,,0,0,0
46625_190,UGRD,1220,1816,MA2101,Darwin and Evolution,S1,4,NON,C+,Y,,C+,0,16,4
57571_191,GRAD,1810,1126,GER1000,Programming Methodology,L1,5,NON,D+,Y,,D+,0,0,0
43536_192,UGRD,910,1788,GEK1012,Environmental Science for Building,TW7,4,GRD,,,,,70.9,0,0
28549_193,UGRD,810,1437,CS1231,Nation-Building in Singapore,L1,4,GRD,,,,,0,10,2.5
57444_194,UGRD,1110,1698,CE6999,Real Estate Development,E1,4,GRD,A,Y,,A,76.2,0,0
19229_195,GRAD,1530,5746,CS1010E,Principles of Marketing,L1,4,GRD,IP,Y,,IP,0,18,4.5
12980_196,UGRD,820,1186,MA1512,Electronic Devices,TE4,4,NON,A+,Y,,A+,0,20,5
9044_197,UGRD,1810,1385,MA1505,Quantitative Reasoning,L1,4,GRD,B-,Y,,B-,74,12,3
47804_198,UGRD,1510,1398,EL1101E,General Biology,LSL1,4,NON,,,,,77.5,12,3
32577_199,UDEN,1810,1846,CM2101,Chinese Language: Its Past and Present,BSB1,0,GRD,A,Y,,A,0,0,0
30093_200,GRAD,1010,1573,EG1109,Computer Organisation,L1,0,CSU,A-,Y,,A-,66.7,0,0
18914_201,UGRD,910,1417,EC1301,Financial Accounting,L1,4,NON,IP,Y,,IP,80.6,10,2.5
31324_202,GRAD,910,4625,GES1028,Introduction to Electricity & Magnetism,TD4,4,GRD,A,Y,,A,0,18,4.5
38544_203,UGRD,1220,1622,MA1521,Intermediate Fluid Mechanics,T6,0,CSU,,,,,0,0,0
6568_204,GRAD,1410,1467,FIN2004,Singapore Society,T1,4,GRD,,,,,77.4,12,3
9897_205,UGRD,1220,1330,EE6999,The Biophysical Environment of Singapore,L1,4,GRD,,,,,61.1,0,0
44840_206,NGRD,1010,1038,EE2011,Bachelor Of Engineering Dissertation,L1,0,NON,B+,Y,,B+,0,0,0
5291_207,UGRD,930,1174,SC2218,Maternal and Child Health Nursing,L1,4,GRD,C+,Y,,C+,0,0,0
31358_208,UGRD,1620,1196,AR1221,Combinatorics and Graphs I,L1,0,GRD,,,,,67.5,0,0
38875_209,GRAD,920,1041,BSP1005,Physics IIE,LSL1,4,GRD,B+,Y,,B+,88.4,0,0
26595_210,GRAD,1720,1762,MA2214,Dissertation,L1,4,GRD,IP,Y,,IP,80.1,12.5,3.125
49217_211,UGRD,1520,1099,ST1131,Calculus,L1,4,NON,,,,,0,0,0
18091_212,UGRD,1620,5746,LSM4243,Enterprise Systems Server-side Design and Development,)SL1,4,NON,,,,,0,16,4
36908_213,GRAD,810,1393,EE2009,Ecology and Environment,TW3,8,GRD,S,Y,,S,63.8,20,2.5
24833_214,UGRD,1200,1509,GER1000,Programming Methodology,SQ1,3,GRD,,,,,59.4,0,0
43706_215,UGRD,1510,1045,GEK1022,Pharmacology 2,L1,0,GRD,S,Y,,S,0,16,0
8177_216,GRAD,820,1652,ME2151,Probability and Statistics,L1,4,GRD,,,,,68,0,0
20560_217,UGRD,1520,1013,TS1101E,Research and Statistical Methods II,TT4,4,GRD,,,,,76,0,0
50338_218,UGRD,1040,1088,MA1421,Fundamentals of Physics I,TE17,4,GRD,IP,Y,,IP,0,18,4.5
56944_219,UGRD,1730,1304,PC1431,NUS Data Protection & PDPA Guidelines,TB4,0,GRD,A,Y,,A,0,20,0
23929_220,UGRD,1020,1437,IE2101,Water and the Environment,L1,0,CSU,B+,Y,C1,B+,71,14,0
52881_221,GRAD,1220,1750,MA1506,Mathematics II,TD14,4,NON,,,,,67.3,14,3.5
11856_222,UGRD,1520,3960,PS1101E,StepUp Module (A Career Development Programme),L1,4,GRD,,,,,60,0,0
19941_223,UGRD,720,1788,MA1506,Mathematics II,L1,5,GRD,,,,,76.3,0,0
39268_224,UGRD,1710,1869,NM1101E,Asking Questions,TT02,12,GRD,S,Y,,S,85.5,0,0
25990_225,UGRD,720,5941,DSC2006,Managerial Economics,LD2,4,GRD,A,Y,,A,0,16,4
61684_226,UGRD,820,1055,PC1431,NUS Data Protection & PDPA Guidelines,LSL1,4,NON,B+,Y,,B+,58.4,14,3.5
55394_227,UGRD,1620,1012,PS2237,Emerging Technologies in Electrical Engineering,L1,4,NON,,,,,0,16,4
7995_228,UGRD,1810,14859,PR2104,Musical Concepts and Materials II,L1,4,GRD,B-,Y,,B-,0,0,0
2051_229,UGRD,1120,1746,CS1231,Nation-Building in Singapore,L1,3,GRD,C,Y,,C,76.5,18,6
18255_230,GRAD,1520,1780,EC2303,Science of Music,L1,4,GRD,A-,Y,,A-,0,14,3.5
57987_231,UGRD,1610,1556,LSM3223,Entrepreneurship,L1,4,NON,B+,Y,,B+,0,0,0
24159_232,UGRD,910,1041,EG1108,Linear Algebra I,L1,4,NON,CS,Y,,CS,75.8,18,4.5
49671_233,UGRD,520,1631,LSM2101,Statics And Mechanics Of Materials,LSL1,0,NON,B,Y,,B,82.2,10,0
15417_234,UGRD,1710,5746,NM3215,Laboratory Techniques in Life Sciences,SB3,4,SNU,B,Y,,B,86.3,20,5
52848_235,GRAD,1620,5729,MA1521,Intermediate Fluid Mechanics,LZ1,0,GRD,A,Y,,A,78.7,14,0
19797_236,UGRD,1710,1891,BSP2001,Genes and Society,T4,0,NON,B-,Y,,B-,71,18,0
5333_237,UGRD,1320,8749,EE2006,Hydraulics,LP1,4,NON,B+,Y,,B+,70.1,25,6.25
37124_238,UGRD,622,1067,LC1003,Organic Chemistry for Engineers,L1,5,NON,,,,,0,14,2.8
48194_239,UGRD,1410,1217,CS2105,Research and Statistical Methods I,TW1,0,GRD,A,Y,,A,0,18,0
13316_240,UGRD,1020,1476,SSA1201,Macroeconomic Analysis I,SE3,4,GRD,B,Y,,B,73.6,12,3
23074_241,UGRD,1020,1849,LSM3214,Singapore and Japan: Historical and Contemporary Relationships,L1,4,GRD,,,,,55.7,14,3.5
20854_242,GRAD,1720,1185,EC1301,Financial Accounting,LALL,0,GRD,B,Y,,B,76.2,0,0
27530_243,UGRD,1610,4521,CN3124,Analytical Methods in Electrical and Computer Engineering,L1,4,GRD,,,,,0,12,3
2663_244,GRAD,820,1658,GER1000,Programming Methodology,L1,12,NON,B-,Y,,B-,70.9,16,1.33333333
47561_245,UGRD,1140,1575,ME3162,Data Structures and Algorithms,TT01,4,NON,,,,,0,0,0
3151_246,NGRD,1110,1012,EG2401,Principles of Economics,L1,0,NON,,,,,49.5,12,0
5286_247,UGRD,1120,1039,LSM1101,"Communications, New Media and Society",SA1,4,GRD,B,Y,,B,82.5,18,4.5
131_248,GRAD,1110,1059,EE2004,Experiments in Chemistry 1,L7,4,GRD,C,Y,,C,0,0,0
60389_249,UGRD,1430,1290,SC2214,GRADUATE RESEARCH SEMINAR,L1,0,SNU,CS,Y,,CS,76.3,17.5,0
49482_250,UGRD,1600,1055,BMA5009,Chemical Engineering Process Laboratory III,L1,4,NON,B+,Y,,B+,72.6,0,0
16489_251,GRAD,1610,1008,CN2121,Inorganic Chemistry 1,L1,0,NON,A,Y,,A,77,16,0
13427_252,UGRD,1520,1143,CN6999,Field Service Project,T8,4,NON,B,Y,,B,0,0,0
1378_253,GRAD,1410,1102,MA1506,Mathematics II,L1,4,SNU,,,,,44.4,20,5
1879_254,UGRD,620,1018,CM2191,Film Art and Human Concerns,L1,4,GRD,S,Y,,S,0,20,5
39632_255,UGRD,1140,13540,LSM2101,Statics And Mechanics Of Materials,L1,0,GRD,,,,,60.1,10,0
16901_256,UGRD,1120,1027,PC1325,Social Thought & Social Theory,L1,0,GRD,,,,,0,18,0
18661_257,UGRD,710,1027,CS1010,Developmental Psychology,L1,3,GRD,B-,Y,,B-,70.8,16,5.33333333
49061_258,GRAD,920,1028,EC2104,Chemistry for Life Sciences,E2,4,NON,IP,Y,,IP,0,20,5
1824_259,UGRD,810,15558,MA1101R,Making Sense of Society,LSL1,0,GRD,,,,,45.4,16,0
56210_260,UGRD,820,1228,MLE1101,Human Capital in Organizations,L1,4,NON,,,,,0,0,0
10935_261,UGRD,910,1246,CS1101C,Business Communication for Leaders (BBA),LL1,0,GRD,B+,Y,,B+,75,16,0
59217_262,UGRD,1020,1536,EE3331C,Thermodynamics and Statistical Mechanics,L1,4,GRD,,,,,0,10,2.5
13201_263,NGRD,1410,15258,DP1001,Mathematics I,LSL1,4,GRD,,,,,57.2,20,5
12367_264,UGRD,910,5189,PC1431,NUS Data Protection & PDPA Guidelines,T3,4,GRD,,,,,73.1,0,0
49996_265,GRAD,710,1622,SC2217,Mathematical Thinking,L1,4,NON,,,,,69.9,18,4.5
3293_266,UGRD,1610,1035,EG2401,Principles of Economics,2B6,0,SNU,,,,,0,0,0
62321_267,UGRD,1720,1978,EE2010,Transition Metal Chemistry,L1,0,GRD,A,Y,,A,62.9,16,0
26829_268,UGRD,810,1612,CS2010,Abnormal Psychology,L1,0,SNU,B+,Y,,B+,0,12,0
11136_269,UGRD,1630,1026,EC3333,Mechanics Of Materials I,T17,0,NON,F,N,,F,0,0,0
38768_270,UGRD,1710,1056,EG1108,Linear Algebra I,L1,0,NON,B+,Y,,B+,65,0,0
7086_271,UGRD,810,1353,PS2249,Signals,TT06,4,GRD,,,,,79.6,0,0
9437_272,UGRD,710,15558,LAJ2201,Managerial Accounting,TD10,0,GRD,B-,Y,,B-,0,18,0
47928_273,UGRD,1110,2190,MA1101R,Making Sense of Society,E1,0,GRD,IP,Y,,IP,44.3,12,0
4833_274,UGRD,1310,15258,CN2116,Chinese 1,L1,0,GRD,D+,Y,,D+,83.1,0,0
24335_275,UGRD,1220,1612,MUT1122,Computer Communication Networks I,L1,4,GRD,S,Y,,S,66,14,3.5
4089_276,UGRD,1510,1849,PR2101,Dosage Form Design III,SG14,4,GRD,,,,,82,16,4
13956_277,GRAD,1810,1107,ES2002,Fluid Mechanics I,LL3,0,GRD,,,,,79.5,0,0
49117_278,UGRD,1620,15554,ACC1002X,Roots and Wings - Personal and Interpersonal Effectiveness 1.0,T6,0,CSU,,,,,0,6,0
42103_279,GRAD,1710,1136,FAS1102,Introduction to Computing,L1,0,GRD,B+,Y,,B+,0,0,0
19651_280,UGRD,1710,1011,EL1101E,General Biology,BB4,4,GRD,W,Y,,W,57,16,4
44980_281,UGRD,1310,1679,ACC2002,Introduction to Economic Analysis,L2,2,NON,CS,Y,,CS,0,32,16
18337_282,UGRD,1330,5121,MA1101R,Making Sense of Society,L1,0,GRD,,,,,0,0,0
6953_283,GRAD,1610,1174,ST1232,Microeconomic Analysis I,S1,8,NON,A,Y,,A,0,0,0
7053_284,UGRD,1310,1133,LAC2201,Reading Visual Images,LSL1,4,GRD,B+,Y,,B+,0,12,3
635_285,UGRD,1310,1686,GEK2001,Introduction to Electronic Commerce,T2,0,NON,,,,,0,0,0
37368_286,GRAD,1320,1844,IT1001,Introduction to Theatre and Performance,L1,4,GRD,,,,,79.4,18,4.5
31552_287,UGRD,1020,1136,PC1432,Japanese 1,L1,0,GRD,IP,Y,,IP,0,0,0
17974_288,UGRD,510,2063,LSM2102,Biodiversity,TT13,4,GRD,,,,,80.9,18,4.5
81_289,NGRD,1210,1299,SC2213,Introduction to Systems Thinking,LSL1,4,GRD,A,Y,,A,0,10,2.5
28021_290,UGRD,1410,1547,MA1102R,Southeast Asia: A Changing Region,LL1,15,GRD,IC,Y,,IC,87.1,0,0
33361_291,UGRD,1610,15257,MKT1003X,Biochemistry of Biomolecules,LALL,4,NON,,,,,71,18,4.5
39053_292,GRAD,910,1081,LC2006B,Japanese 5,LL1,0,NON,,,,,71.8,0,0
12576_293,GRAD,1710,1028,SC1101E,Physics IE,L1,4,GRD,,,,,65,16,4
54925_294,UGRD,920,2126,CS3230,Real Estate Finance,SB1,0,SNU,S,Y,,S,0,18,0
14620_295,UGRD,1210,7780,EC3333,Mechanics Of Materials I,L1,4,GRD,CS,Y,,CS,61.8,16,4
43281_296,UGRD,1810,1571,PR4106,Cities in Transition,E1,4,GRD,B-,Y,,B-,0,14,3.5
46651_297,UGRD,820,1024,ST2137,Sociology of Deviance,E1,4,NON,B+,Y,,B+,0,14,3.5
7363_298,UGRD,1610,1578,EC2101,The Nature of Language,L1,4,SNU,B-,Y,,B-,80.5,0,0
36892_299,UGRD,1700,1173,BSP2001,Genes and Society,TDO4,3,CSU,,,,,77.3,0,0
38806_300,UGRD,1530,1360,SSB2216,Anatomy and Physiology I,L1,4,GRD,B-,Y,,B-,0,12,3
15469_301,UGRD,720,1085,CS1020,English for Academic Purposes,LSL1,4,SNU,B+,Y,,B+,73.3,4.5,1.125
5267_302,UGRD,1220,1582,MNO1001,Finance,LSL1,4,NON,B+,Y,,B+,0,8,2
53718_303,UGRD,1320,1450,PR1101,Health Psychology,L1,0,NCP,A-,Y,,A-,0,0,0
16044_304,UGRD,1420,1056,LSM1103,Principles of Mechanical Eng. Materials,T1,0,GRD,IP,Y,,IP,0,0,0
33580_305,GRAD,1810,1610,EG3611,Computer Applications in Civil Engineering,LD1,0,CSU,,,,,68,0,0
40030_306,UGRD,1320,1397,AR2223,Anatomy,LSL1,0,NON,,,,,0,0,0
28618_307,UGRD,920,1213,PL3233,Fundamentals Of Mechanical Design,TW5,0,GRD,CS,Y,,CS,62,0,0
38537_308,UGRD,1210,1844,EE2011,Bachelor Of Engineering Dissertation,SY1,4,NON,B-,Y,,B-,59.2,0,0
20379_309,UGRD,1640,1322,GER1000,Programming Methodology,L1,5,NON,,,,,74.1,0,0
38873_310,UGRD,1810,1627,SSA2215,Data Structures and Algorithms II,L1,0,GRD,B,Y,,B,0,20,0
